000099;Acura RL Sedan 2012;0;13.0 256.0 769.0 532.0 600 800
000100;Acura RL Sedan 2012;0;30.0 16.0 430.0 215.0 225 450
000101;Acura RL Sedan 2012;0;32.0 32.0 438.0 394.0 445 480
000102;Acura RL Sedan 2012;0;16.0 115.0 445.0 269.0 300 460
000103;Acura RL Sedan 2012;0;34.0 53.0 270.0 139.0 164 300
000104;Acura RL Sedan 2012;0;179.0 177.0 753.0 452.0 540 900
000105;Acura RL Sedan 2012;0;68.0 93.0 440.0 317.0 360 480
000106;Acura RL Sedan 2012;0;139.0 172.0 690.0 431.0 534 800
000107;Acura RL Sedan 2012;0;60.0 166.0 614.0 425.0 469 750
000108;Acura RL Sedan 2012;0;8.0 37.0 294.0 150.0 182 300
000109;Acura RL Sedan 2012;0;36.0 40.0 261.0 174.0 200 300
000110;Acura RL Sedan 2012;0;130.0 10.0 839.0 346.0 347 960
000111;Acura RL Sedan 2012;0;23.0 134.0 619.0 349.0 480 640
000112;Acura RL Sedan 2012;0;45.0 22.0 745.0 514.0 528 800
000113;Acura RL Sedan 2012;0;10.0 34.0 242.0 126.0 150 250
000114;Acura RL Sedan 2012;0;18.0 63.0 445.0 267.0 300 450
000115;Acura RL Sedan 2012;0;56.0 95.0 627.0 368.0 480 640
000116;Acura RL Sedan 2012;0;73.0 163.0 674.0 401.0 469 750
000117;Acura RL Sedan 2012;0;97.0 49.0 455.0 326.0 366 550
000118;Acura RL Sedan 2012;0;45.0 68.0 426.0 253.0 319 478
000119;Acura RL Sedan 2012;0;20.0 16.0 449.0 300.0 322 468
000120;Acura RL Sedan 2012;0;38.0 92.0 420.0 241.0 275 440
000121;Acura RL Sedan 2012;0;18.0 141.0 603.0 367.0 420 628
000122;Acura RL Sedan 2012;1;108.0 147.0 675.0 434.0 552 800
000123;Acura RL Sedan 2012;1;85.0 43.0 731.0 324.0 347 960
000124;Acura RL Sedan 2012;1;208.0 97.0 909.0 447.0 594 950
000125;Acura RL Sedan 2012;1;24.0 55.0 588.0 405.0 480 640
000126;Acura RL Sedan 2012;1;27.0 82.0 618.0 400.0 450 640
000127;Acura RL Sedan 2012;1;97.0 7.0 888.0 336.0 347 960
000128;Acura RL Sedan 2012;1;24.0 38.0 427.0 277.0 299 450
000129;Acura RL Sedan 2012;1;30.0 11.0 269.0 196.0 199 300
000130;Acura RL Sedan 2012;1;51.0 51.0 441.0 289.0 333 500
000131;Acura RL Sedan 2012;1;186.0 151.0 459.0 347.0 480 640
000132;Acura RL Sedan 2012;1;56.0 114.0 638.0 448.0 466 700
000133;Acura RL Sedan 2012;1;12.0 33.0 292.0 171.0 199 300
000134;Acura RL Sedan 2012;1;2.0 104.0 300.0 203.0 225 300
000135;Acura RL Sedan 2012;1;32.0 96.0 565.0 362.0 386 575
000136;Acura RL Sedan 2012;1;29.0 55.0 279.0 177.0 200 300
000137;Acura RL Sedan 2012;1;14.0 98.0 536.0 299.0 350 560
000138;Acura RL Sedan 2012;1;73.0 84.0 516.0 306.0 360 640
000139;Acura RL Sedan 2012;1;42.0 103.0 451.0 277.0 360 480
000140;Acura RL Sedan 2012;1;41.0 161.0 449.0 337.0 360 480
000141;Acura RL Sedan 2012;1;76.0 111.0 580.0 458.0 519 650
000142;Acura RL Sedan 2012;1;51.0 90.0 460.0 247.0 318 520
000143;Acura RL Sedan 2012;1;129.0 32.0 861.0 602.0 681 1024
000144;Acura RL Sedan 2012;1;13.0 82.0 691.0 432.0 467 701
000145;Acura RL Sedan 2012;1;13.0 165.0 583.0 417.0 441 588
000146;Acura RL Sedan 2012;1;28.0 27.0 397.0 217.0 255 425
000147;Acura RL Sedan 2012;1;214.0 492.0 1345.0 967.0 1067 1600
000148;Acura RL Sedan 2012;1;115.0 322.0 1085.0 674.0 797 1200
000149;Acura RL Sedan 2012;1;129.0 213.0 899.0 614.0 716 1100
000150;Acura RL Sedan 2012;1;11.0 87.0 470.0 268.0 355 569
000151;Acura RL Sedan 2012;1;37.0 30.0 292.0 190.0 202 300
000152;Acura RL Sedan 2012;1;85.0 245.0 713.0 472.0 492 786
000153;Acura RL Sedan 2012;1;30.0 35.0 619.0 350.0 405 640
000154;Acura TL Sedan 2012;0;29.0 75.0 271.0 168.0 187 300
000155;Acura TL Sedan 2012;0;13.0 35.0 250.0 153.0 194 259
000156;Acura TL Sedan 2012;0;10.0 24.0 254.0 158.0 194 259
000157;Acura TL Sedan 2012;0;10.0 86.0 614.0 383.0 400 620
000158;Acura TL Sedan 2012;0;36.0 116.0 868.0 587.0 675 900
000159;Acura TL Sedan 2012;0;57.0 236.0 881.0 569.0 640 960
000160;Acura TL Sedan 2012;0;147.0 125.0 471.0 426.0 480 640
000161;Acura TL Sedan 2012;0;18.0 84.0 478.0 307.0 375 500
000162;Acura TL Sedan 2012;0;47.0 100.0 605.0 371.0 400 642
000163;Acura TL Sedan 2012;0;131.0 124.0 537.0 329.0 399 600
000164;Acura TL Sedan 2012;0;33.0 115.0 576.0 346.0 372 604
000165;Acura TL Sedan 2012;0;108.0 201.0 706.0 429.0 533 800
000166;Acura TL Sedan 2012;0;48.0 41.0 511.0 237.0 254 550
000167;Acura TL Sedan 2012;0;83.0 93.0 686.0 425.0 469 750
000168;Acura TL Sedan 2012;0;37.0 77.0 582.0 342.0 389 632
000169;Acura TL Sedan 2012;0;25.0 55.0 277.0 150.0 183 300
000170;Acura TL Sedan 2012;0;13.0 115.0 787.0 440.0 526 800
000171;Acura TL Sedan 2012;0;55.0 95.0 563.0 320.0 357 600
000172;Acura TL Sedan 2012;0;52.0 46.0 487.0 247.0 315 500
000173;Acura TL Sedan 2012;0;60.0 91.0 588.0 373.0 480 640
000174;Acura TL Sedan 2012;0;8.0 80.0 250.0 184.0 192 262
000175;Acura TL Sedan 2012;0;47.0 154.0 598.0 369.0 426 640
000176;Acura TL Sedan 2012;0;26.0 49.0 477.0 288.0 333 500
000177;Acura TL Sedan 2012;0;189.0 174.0 800.0 542.0 768 1024
000178;Acura TL Sedan 2012;0;147.0 202.0 1066.0 629.0 798 1200
000179;Acura TL Sedan 2012;0;35.0 12.0 448.0 331.0 352 468
000180;Acura TL Sedan 2012;0;54.0 107.0 543.0 344.0 400 600
000181;Acura TL Sedan 2012;0;1.0 66.0 619.0 339.0 372 620
000182;Acura TL Sedan 2012;0;178.0 424.0 1828.0 1090.0 1200 1920
000183;Acura TL Sedan 2012;0;14.0 84.0 627.0 398.0 480 640
000184;Acura TL Sedan 2012;0;3.0 47.0 296.0 183.0 225 300
000185;Acura TL Sedan 2012;0;28.0 34.0 297.0 182.0 240 320
000186;Acura TL Sedan 2012;0;79.0 84.0 528.0 327.0 404 606
000187;Acura TL Sedan 2012;0;15.0 14.0 278.0 171.0 183 300
000188;Acura TL Sedan 2012;0;22.0 101.0 380.0 235.0 252 400
000189;Acura TL Sedan 2012;0;1.0 1.0 1484.0 900.0 1067 1600
000190;Acura TL Sedan 2012;0;51.0 57.0 590.0 402.0 480 640
000191;Acura TL Sedan 2012;0;71.0 192.0 594.0 465.0 480 640
000192;Acura TL Sedan 2012;0;283.0 298.0 1405.0 979.0 1200 1600
000193;Acura TL Sedan 2012;0;15.0 9.0 468.0 408.0 418 480
000194;Acura TL Sedan 2012;0;373.0 56.0 2663.0 1915.0 1983 3000
000195;Acura TL Sedan 2012;0;14.0 67.0 482.0 302.0 375 500
000196;Acura TL Sedan 2012;0;84.0 13.0 562.0 311.0 318 588
000197;Acura TL Sedan 2012;1;18.0 97.0 282.0 203.0 225 300
000198;Acura TL Sedan 2012;1;5.0 109.0 385.0 255.0 282 386
000199;Acura TL Sedan 2012;1;55.0 62.0 204.0 178.0 194 259
000200;Acura TL Sedan 2012;1;17.0 52.0 376.0 289.0 300 400
000201;Acura TL Sedan 2012;1;45.0 86.0 532.0 334.0 355 569
000202;Acura TL Sedan 2012;1;32.0 126.0 997.0 627.0 768 1024
000203;Acura TL Sedan 2012;1;104.0 11.0 1997.0 1144.0 1333 2000
000204;Acura TL Sedan 2012;1;13.0 27.0 778.0 368.0 380 788
000205;Acura TL Sedan 2012;1;14.0 79.0 242.0 166.0 191 264
000206;Acura TL Sedan 2012;1;12.0 68.0 285.0 193.0 222 296
000207;Acura TL Sedan 2012;1;30.0 76.0 360.0 202.0 360 424
000208;Acura TL Sedan 2012;1;73.0 41.0 422.0 296.0 333 500
000209;Acura TL Sedan 2012;1;19.0 156.0 595.0 468.0 480 640
000210;Acura TL Sedan 2012;1;1.0 65.0 271.0 180.0 186 271
000211;Acura TL Sedan 2012;1;16.0 58.0 597.0 361.0 400 620
000212;Acura TL Sedan 2012;1;123.0 34.0 714.0 436.0 469 750
000213;Acura TL Sedan 2012;1;78.0 146.0 472.0 347.0 424 588
000214;Acura TL Sedan 2012;1;32.0 71.0 548.0 281.0 315 563
000215;Acura TL Sedan 2012;1;43.0 74.0 581.0 350.0 362 600
000216;Acura TL Sedan 2012;1;51.0 54.0 246.0 186.0 225 300
000217;Acura TL Sedan 2012;1;17.0 53.0 230.0 171.0 194 259
000218;Acura TL Sedan 2012;1;128.0 159.0 879.0 521.0 570 1000
000219;Acura TL Sedan 2012;1;153.0 152.0 802.0 480.0 600 900
000220;Acura TL Sedan 2012;1;89.0 182.0 719.0 467.0 533 800
000221;Acura TL Sedan 2012;1;52.0 94.0 470.0 304.0 360 480
000222;Acura TL Sedan 2012;1;16.0 9.0 289.0 193.0 198 300
000223;Acura TL Sedan 2012;1;121.0 133.0 674.0 544.0 563 800
000224;Acura TL Sedan 2012;1;56.0 53.0 250.0 192.0 225 300
000225;Acura TL Sedan 2012;1;52.0 28.0 546.0 336.0 350 615
000226;Acura TL Sedan 2012;1;157.0 47.0 796.0 315.0 347 960
000227;Acura TL Sedan 2012;1;44.0 58.0 389.0 312.0 360 480
000228;Acura TL Sedan 2012;1;65.0 33.0 485.0 351.0 365 550
000229;Acura TL Sedan 2012;1;39.0 64.0 386.0 246.0 280 433
000230;Acura TL Sedan 2012;1;73.0 69.0 542.0 373.0 413 620
000231;Acura TL Sedan 2012;1;22.0 84.0 779.0 466.0 503 800
000232;Acura TL Sedan 2012;1;49.0 97.0 396.0 260.0 300 480
000233;Acura TL Sedan 2012;1;14.0 165.0 574.0 387.0 441 588
000234;Acura TL Sedan 2012;1;10.0 142.0 478.0 348.0 355 500
000235;Acura TL Sedan 2012;1;17.0 92.0 288.0 198.0 211 300
000236;Acura TL Sedan 2012;1;12.0 101.0 637.0 383.0 480 640
000237;Acura TL Sedan 2012;1;19.0 23.0 698.0 284.0 302 720
000238;Acura TL Sedan 2012;1;168.0 172.0 877.0 592.0 683 1024
000239;Acura TL Sedan 2012;1;9.0 22.0 248.0 173.0 198 264
000240;Acura TL Type-S 2008;0;147.0 215.0 1468.0 786.0 900 1600
000241;Acura TL Type-S 2008;0;24.0 341.0 1001.0 696.0 768 1024
000242;Acura TL Type-S 2008;0;30.0 26.0 589.0 373.0 480 640
000243;Acura TL Type-S 2008;0;57.0 50.0 388.0 218.0 275 450
000244;Acura TL Type-S 2008;0;58.0 146.0 943.0 553.0 603 986
000245;Acura TL Type-S 2008;0;45.0 79.0 795.0 507.0 600 800
000246;Acura TL Type-S 2008;0;66.0 277.0 932.0 564.0 768 1024
000247;Acura TL Type-S 2008;0;62.0 220.0 992.0 667.0 768 1024
000248;Acura TL Type-S 2008;0;62.0 149.0 560.0 323.0 480 640
000249;Acura TL Type-S 2008;0;30.0 152.0 602.0 421.0 480 640
000250;Acura TL Type-S 2008;0;51.0 71.0 588.0 375.0 480 640
000251;Acura TL Type-S 2008;0;18.0 69.0 485.0 260.0 287 500
000252;Acura TL Type-S 2008;0;39.0 47.0 452.0 227.0 250 490
000253;Acura TL Type-S 2008;0;71.0 145.0 629.0 460.0 473 630
000254;Acura TL Type-S 2008;0;48.0 59.0 612.0 432.0 480 640
000255;Acura TL Type-S 2008;0;13.0 46.0 488.0 295.0 312 496
000256;Acura TL Type-S 2008;0;62.0 176.0 400.0 330.0 360 480
000257;Acura TL Type-S 2008;0;18.0 149.0 621.0 354.0 485 640
000258;Acura TL Type-S 2008;0;9.0 97.0 493.0 252.0 315 500
000259;Acura TL Type-S 2008;0;89.0 134.0 1194.0 699.0 782 1280
000260;Acura TL Type-S 2008;0;23.0 94.0 402.0 269.0 360 424
000261;Acura TL Type-S 2008;0;29.0 444.0 1253.0 928.0 1024 1280
000262;Acura TL Type-S 2008;0;22.0 88.0 479.0 312.0 375 500
000263;Acura TL Type-S 2008;0;69.0 8.0 432.0 325.0 375 500
000264;Acura TL Type-S 2008;0;16.0 55.0 560.0 382.0 450 600
000265;Acura TL Type-S 2008;0;37.0 93.0 608.0 404.0 480 640
000266;Acura TL Type-S 2008;0;56.0 23.0 776.0 372.0 390 800
000267;Acura TL Type-S 2008;0;78.0 153.0 594.0 421.0 480 640
000268;Acura TL Type-S 2008;0;66.0 114.0 597.0 407.0 480 640
000269;Acura TL Type-S 2008;0;185.0 495.0 1497.0 964.0 1050 1680
000270;Acura TL Type-S 2008;0;39.0 29.0 470.0 286.0 375 500
000271;Acura TL Type-S 2008;0;33.0 182.0 617.0 386.0 480 640
000272;Acura TL Type-S 2008;0;107.0 261.0 893.0 610.0 681 1024
000273;Acura TL Type-S 2008;0;5.0 36.0 623.0 357.0 480 640
000274;Acura TL Type-S 2008;0;73.0 86.0 441.0 306.0 375 500
000275;Acura TL Type-S 2008;0;42.0 170.0 591.0 389.0 425 640
000276;Acura TL Type-S 2008;0;2.0 50.0 617.0 488.0 492 656
000277;Acura TL Type-S 2008;0;14.0 135.0 605.0 445.0 480 640
000278;Acura TL Type-S 2008;0;31.0 75.0 480.0 308.0 360 480
000279;Acura TL Type-S 2008;0;69.0 83.0 544.0 372.0 469 625
000280;Acura TL Type-S 2008;0;63.0 106.0 435.0 329.0 360 480
000281;Acura TL Type-S 2008;0;58.0 85.0 532.0 433.0 441 588
000282;Acura TL Type-S 2008;1;28.0 127.0 477.0 302.0 360 480
000283;Acura TL Type-S 2008;1;16.0 29.0 782.0 330.0 346 800
000284;Acura TL Type-S 2008;1;9.0 2.0 792.0 404.0 413 800
000285;Acura TL Type-S 2008;1;23.0 120.0 573.0 340.0 400 600
000286;Acura TL Type-S 2008;1;118.0 46.0 474.0 301.0 375 500
000287;Acura TL Type-S 2008;1;34.0 118.0 555.0 380.0 431 575
000288;Acura TL Type-S 2008;1;29.0 42.0 593.0 394.0 453 604
000289;Acura TL Type-S 2008;1;15.0 35.0 443.0 272.0 288 465
000290;Acura TL Type-S 2008;1;18.0 27.0 625.0 436.0 465 640
000291;Acura TL Type-S 2008;1;20.0 157.0 432.0 309.0 330 440
000292;Acura TL Type-S 2008;1;30.0 56.0 418.0 301.0 330 440
000293;Acura TL Type-S 2008;1;32.0 26.0 475.0 213.0 249 500
000294;Acura TL Type-S 2008;1;29.0 33.0 624.0 331.0 426 640
000295;Acura TL Type-S 2008;1;21.0 41.0 786.0 297.0 351 850
000296;Acura TL Type-S 2008;1;42.0 133.0 681.0 447.0 540 720
000297;Acura TL Type-S 2008;1;55.0 262.0 994.0 602.0 768 1024
000298;Acura TL Type-S 2008;1;49.0 268.0 988.0 702.0 768 1024
000299;Acura TL Type-S 2008;1;21.0 34.0 472.0 309.0 360 480
000300;Acura TL Type-S 2008;1;68.0 166.0 1151.0 704.0 768 1366
000301;Acura TL Type-S 2008;1;11.0 65.0 484.0 304.0 350 490
000302;Acura TL Type-S 2008;1;555.0 520.0 2755.0 1743.0 1996 3000
000303;Acura TL Type-S 2008;1;18.0 187.0 996.0 704.0 768 1024
000304;Acura TL Type-S 2008;1;63.0 110.0 710.0 451.0 485 800
000305;Acura TL Type-S 2008;1;64.0 187.0 959.0 617.0 768 1024
000306;Acura TL Type-S 2008;1;40.0 157.0 482.0 311.0 350 524
000307;Acura TL Type-S 2008;1;159.0 179.0 1320.0 780.0 900 1600
000308;Acura TL Type-S 2008;1;26.0 129.0 586.0 334.0 469 625
000309;Acura TL Type-S 2008;1;19.0 151.0 630.0 404.0 480 640
000310;Acura TL Type-S 2008;1;32.0 74.0 613.0 368.0 480 640
000311;Acura TL Type-S 2008;1;145.0 337.0 1786.0 1027.0 1200 1920
000312;Acura TL Type-S 2008;1;21.0 160.0 488.0 301.0 313 500
000313;Acura TL Type-S 2008;1;114.0 124.0 923.0 587.0 768 1024
000314;Acura TL Type-S 2008;1;10.0 80.0 468.0 320.0 360 480
000315;Acura TL Type-S 2008;1;69.0 105.0 412.0 280.0 340 510
000316;Acura TL Type-S 2008;1;29.0 122.0 1760.0 871.0 933 1778
000317;Acura TL Type-S 2008;1;13.0 29.0 795.0 350.0 354 800
000318;Acura TL Type-S 2008;1;39.0 82.0 467.0 278.0 318 500
000319;Acura TL Type-S 2008;1;25.0 31.0 505.0 306.0 363 544
000320;Acura TL Type-S 2008;1;17.0 127.0 438.0 274.0 350 467
000321;Acura TL Type-S 2008;1;54.0 115.0 434.0 269.0 320 480
000322;Acura TL Type-S 2008;1;53.0 115.0 465.0 351.0 375 500
000323;Acura TL Type-S 2008;1;40.0 119.0 466.0 364.0 375 500
000324;Acura TSX Sedan 2012;0;101.0 314.0 894.0 612.0 768 1024
000325;Acura TSX Sedan 2012;0;19.0 49.0 283.0 191.0 200 300
000326;Acura TSX Sedan 2012;0;105.0 91.0 528.0 338.0 400 600
000327;Acura TSX Sedan 2012;0;126.0 227.0 885.0 551.0 683 1024
000328;Acura TSX Sedan 2012;0;9.0 36.0 293.0 180.0 199 300
000329;Acura TSX Sedan 2012;0;4.0 7.0 299.0 124.0 152 300
000330;Acura TSX Sedan 2012;0;69.0 50.0 204.0 156.0 194 259
000331;Acura TSX Sedan 2012;0;31.0 119.0 404.0 248.0 360 424
000332;Acura TSX Sedan 2012;0;26.0 118.0 1009.0 541.0 768 1024
000333;Acura TSX Sedan 2012;0;57.0 35.0 222.0 144.0 188 268
000334;Acura TSX Sedan 2012;0;26.0 37.0 241.0 166.0 194 259
000335;Acura TSX Sedan 2012;0;22.0 83.0 415.0 322.0 330 440
000336;Acura TSX Sedan 2012;0;27.0 9.0 270.0 128.0 138 300
000337;Acura TSX Sedan 2012;0;25.0 56.0 450.0 316.0 360 480
000338;Acura TSX Sedan 2012;0;172.0 393.0 1713.0 1063.0 1200 1920
000339;Acura TSX Sedan 2012;0;142.0 124.0 675.0 445.0 533 800
000340;Acura TSX Sedan 2012;0;39.0 89.0 457.0 334.0 375 500
000341;Acura TSX Sedan 2012;0;20.0 216.0 562.0 391.0 446 590
000342;Acura TSX Sedan 2012;0;93.0 101.0 404.0 274.0 360 480
000343;Acura TSX Sedan 2012;0;34.0 53.0 270.0 139.0 164 300
000344;Acura TSX Sedan 2012;0;45.0 62.0 247.0 190.0 194 259
000345;Acura TSX Sedan 2012;0;115.0 507.0 2457.0 1658.0 1920 2560
000346;Acura TSX Sedan 2012;0;33.0 67.0 404.0 283.0 360 480
000347;Acura TSX Sedan 2012;0;20.0 7.0 239.0 174.0 195 259
000348;Acura TSX Sedan 2012;0;52.0 35.0 246.0 174.0 199 300
000349;Acura TSX Sedan 2012;0;7.0 74.0 292.0 200.0 225 300
000350;Acura TSX Sedan 2012;0;5.0 25.0 271.0 177.0 186 272
000351;Acura TSX Sedan 2012;0;68.0 48.0 235.0 162.0 187 300
000352;Acura TSX Sedan 2012;0;15.0 58.0 246.0 139.0 194 259
000353;Acura TSX Sedan 2012;0;20.0 45.0 252.0 153.0 198 264
000354;Acura TSX Sedan 2012;0;35.0 79.0 271.0 185.0 200 300
000355;Acura TSX Sedan 2012;0;32.0 49.0 363.0 222.0 250 400
000356;Acura TSX Sedan 2012;0;24.0 38.0 246.0 172.0 194 259
000357;Acura TSX Sedan 2012;0;50.0 162.0 640.0 425.0 438 700
000358;Acura TSX Sedan 2012;0;36.0 185.0 990.0 629.0 768 1024
000359;Acura TSX Sedan 2012;0;118.0 78.0 599.0 419.0 480 640
000360;Acura TSX Sedan 2012;0;38.0 29.0 380.0 177.0 198 400
000361;Acura TSX Sedan 2012;0;37.0 67.0 237.0 168.0 192 256
000362;Acura TSX Sedan 2012;0;19.0 63.0 307.0 170.0 240 320
